,tickerId,unSymbol,symbol,direction,strikePrice,Ask_Price,Ask_Volume,Bid_Price,Bid_Volume,expireDate,tradeTime,tradeStamp,volume,close,preClose,open,high,low,delta,vega,gamma,theta,rho,changeRatio,change,weekly,activeLevel,openIntChange
10,1019266621,AAL,AAL210401C00013000,call,13,12.40,13,12.30,12,2021-04-01,2021-03-26T14:08:20.000+0000,1617036189545,0,10.88,10.88,,,,1.0000,0.0000,0.0000,0.0000,0.0014,0.0000,0.00,1,20,0.0
11,1019266617,AAL,AAL210401P00013000,put,13,12.40,13,12.30,12,2021-04-01,2021-03-24T14:59:41.000+0000,1617035322908,0,0.02,0.02,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,1,20,0.0
12,1019266622,AAL,AAL210401C00013500,call,13.5,12.40,13,12.30,12,2021-04-01,,1617036189545,0,,,,,,1.0000,0.0000,0.0000,0.0000,0.0015,,,1,19,
13,1019266629,AAL,AAL210401P00013500,put,13.5,12.40,13,12.30,12,2021-04-01,2021-02-22T19:44:17.000+0000,1617035322908,0,0.16,0.16,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,1,19,0.0
14,1019266632,AAL,AAL210401C00014000,call,14,12.40,13,12.30,12,2021-04-01,2021-03-25T14:00:02.000+0000,1617036189545,0,7.45,7.45,,,,1.0000,0.0000,0.0000,0.0000,0.0015,0.0000,0.00,1,18,0.0
15,1019266633,AAL,AAL210401P00014000,put,14,12.40,13,12.30,12,2021-04-01,2021-03-16T19:03:32.000+0000,1617035322783,0,0.02,0.02,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,1,18,0.0
16,1019266635,AAL,AAL210401C00014500,call,14.5,12.40,13,12.30,12,2021-04-01,2021-03-23T19:30:54.000+0000,1617036157089,0,7.65,7.65,,,,0.9999,0.0000,0.0001,-0.0001,0.0016,0.0000,0.00,1,17,0.0
17,1019266626,AAL,AAL210401P00014500,put,14.5,12.40,13,12.30,12,2021-04-01,2021-03-26T14:19:19.000+0000,1617035322908,0,0.08,0.08,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,1,17,2.0
18,1019266625,AAL,AAL210401C00015000,call,15,12.40,13,12.30,12,2021-04-01,2021-03-26T13:31:21.000+0000,1617036189545,0,8.20,8.20,,,,0.9998,0.0000,0.0003,-0.0003,0.0016,0.0000,0.00,1,16,-1.0
19,1019266630,AAL,AAL210401P00015000,put,15,12.40,13,12.30,12,2021-04-01,2021-03-26T18:43:35.000+0000,1617035322783,0,0.03,0.03,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,1,16,2.0
20,1019266631,AAL,AAL210401C00015500,call,15.5,12.40,13,12.30,12,2021-04-01,2021-03-26T17:55:33.000+0000,1617036135386,0,7.05,7.05,,,,1.0000,0.0000,0.0000,-0.0001,0.0017,0.0000,0.00,1,15,8.0
21,1019266627,AAL,AAL210401P00015500,put,15.5,12.40,13,12.30,12,2021-04-01,2021-03-26T14:34:19.000+0000,1617035322908,0,0.02,0.02,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,1,15,59.0
22,1019266624,AAL,AAL210401C00016000,call,16,12.40,13,12.30,12,2021-04-01,2021-03-25T15:49:01.000+0000,1617036132683,0,5.95,5.95,,,,1.0000,0.0000,0.0000,-0.0001,0.0018,0.0000,0.00,1,14,0.0
23,1019266628,AAL,AAL210401P00016000,put,16,12.40,13,12.30,12,2021-04-01,2021-03-25T18:34:23.000+0000,1617026487000,0,0.01,0.01,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,1,14,0.0
24,1019266634,AAL,AAL210401C00016500,call,16.5,12.40,13,12.30,12,2021-04-01,2021-03-29T13:48:34.232+0000,1617036221625,50,6.34,6.05,6.34,6.34,6.34,0.9999,0.0000,0.0002,-0.0001,0.0018,0.0479,0.29,1,13,9.0
25,1019266623,AAL,AAL210401P00016500,put,16.5,12.40,13,12.30,12,2021-04-01,2021-03-23T14:27:03.000+0000,1617035758400,0,0.02,0.02,,,,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.00,1,13,0.0
26,1019266645,AAL,AAL210401C00017000,call,17,12.40,13,12.30,12,2021-04-01,2021-03-29T13:38:52.716+0000,1617036228900,2,5.95,5.73,5.95,5.95,5.95,0.9999,0.0000,0.0003,-0.0002,0.0019,0.0384,0.22,1,12,17.0
27,1019266646,AAL,AAL210401P00017000,put,17,12.40,13,12.30,12,2021-04-01,2021-03-25T15:56:37.000+0000,1617026487000,0,0.02,0.02,,,,-0.0001,0.0000,0.0002,-0.0001,0.0000,0.0000,0.00,1,12,0.0
28,1019266641,AAL,AAL210401C00017500,call,17.5,12.40,13,12.30,12,2021-04-01,2021-03-29T14:54:14.006+0000,1617036220434,2,5.25,5.41,5.39,5.39,5.25,0.9994,0.0001,0.0012,-0.0006,0.0019,-0.0296,-0.16,1,11,0.0
29,1019266647,AAL,AAL210401P00017500,put,17.5,12.40,13,12.30,12,2021-04-01,2021-03-26T14:33:48.000+0000,1617029807000,0,0.03,0.03,,,,-0.0003,0.0000,0.0007,-0.0003,0.0000,0.0000,0.00,1,11,0.0
30,1019266640,AAL,AAL210401C00018000,call,18,12.40,13,12.30,12,2021-04-01,2021-03-29T13:55:54.475+0000,1617036219874,3,5.05,4.76,5.01,5.05,4.75,0.9987,0.0001,0.0024,-0.0011,0.0020,0.0609,0.29,1,10,-11.0
31,1019266643,AAL,AAL210401P00018000,put,18,12.40,13,12.30,12,2021-04-01,2021-03-29T16:18:51.911+0000,1617034731000,7,0.01,0.03,0.01,0.03,0.01,-0.0010,0.0001,0.0018,-0.0007,0.0000,-0.6667,-0.02,1,10,-1.0
32,1019266639,AAL,AAL210401C00018500,call,18.5,12.40,13,12.30,12,2021-04-01,2021-03-29T14:37:11.631+0000,1617036229278,3,4.27,4.29,4.40,4.40,4.27,0.9973,0.0002,0.0046,-0.0019,0.0020,-0.0047,-0.02,1,9,20.0
33,1019266642,AAL,AAL210401P00018500,put,18.5,12.40,13,12.30,12,2021-04-01,2021-03-29T16:42:43.444+0000,1617036163444,110,0.03,0.03,0.01,0.05,0.01,-0.0031,0.0002,0.0053,-0.0022,0.0000,0.0000,0.00,1,9,51.0
34,1019266649,AAL,AAL210401C00019000,call,19,12.40,13,12.30,12,2021-04-01,2021-03-26T19:58:51.000+0000,1617036159641,0,3.91,3.91,,,,0.9911,0.0006,0.0131,-0.0055,0.0021,0.0000,0.00,1,8,5.0
35,1019266644,AAL,AAL210401P00019000,put,19,12.40,13,12.30,12,2021-04-01,2021-03-29T13:43:10.488+0000,1617036064801,44,0.02,0.04,0.03,0.03,0.02,-0.0079,0.0005,0.0121,-0.0049,0.0000,-0.5000,-0.02,1,8,76.0
